,raw_variance,normalised_gradient_median,normalised_energy,24,25,26,27,20,21,22,23,normalised_RMS,1,0,3,2,5,4,raw_RMS,6,9,8,length_secs,raw_gradient_mean,7,10,normalised_variance,15,14,11,raw_gradient_median,13,12,normalised_power,normalised_gradient_variance,17,16,19,18,raw_power,raw_energy,normalised_gradient_mean,raw_gradient_variance,mean,class,energy_band_0,energy_band_1,energy_band_2,energy_band_3,energy_band_4,energy_band_5,energy_band_6,energy_band_7,energy_band_8,energy_band_9,energy_band_10,energy_band_11,energy_band_12,energy_band_13,energy_band_14,energy_band_15,energy_band_16,energy_band_17,energy_band_18,energy_band_19,energy_band_20,energy_band_21,energy_band_22,energy_band_23,energy_band_24,energy_band_25,energy_band_26,energy_band_27,energy_band_28,energy_band_29,energy_band_30,energy_band_31,energy_band_32,energy_band_33,energy_band_34,energy_band_35,energy_band_36,energy_band_37,energy_band_38,energy_band_39,energy_band_40,energy_band_41,energy_band_42,energy_band_43,energy_band_44,energy_band_45,energy_band_46,energy_band_47,energy_band_48,energy_band_49
20,33426581.3003,0.0194697421057,2501.07783481,113.902740986,110.044586825,109.116867481,108.127655739,121.858838908,119.39158874,117.045839275,114.913767613,0.24604524767,118.435857172,100.460107085,135.1453688,133.829397693,126.53387893,130.607479755,18.6808938525,121.028929335,115.941152081,122.911207159,0.936825396825,619.45432541,125.487607202,114.261872497,0.06053829182,109.81931246,108.79907779,110.782094913,457.5,109.258839978,105.159191208,0.0605382639011,0.000577979939965,115.419199953,111.931514941,125.939468434,123.400480888,348.97579513,14417586.0,0.0263620021027,319135.094043,-0.682093237159,brachial,255.0,245.53,212.3975,211.92375,212.5675,212.695,212.42875,211.51625,211.605,211.40125,212.15875,211.78125,211.7425,211.50625,209.22125,207.65,207.4975,210.62,211.3925,211.96875,212.275,212.01625,210.64875,211.8,209.0875,207.20625,211.185,211.66,209.24125,209.0725,210.335,209.6375,210.43875,211.52375,210.63375,211.285,210.735,206.1575,205.66625,208.555,208.9825,210.11625,209.94625,210.91625,210.2625,210.11875,209.85375,209.765,209.48625,209.5425
21,30029948.3764,0.0158433504651,2161.62858043,104.786579111,105.230800342,102.289609788,102.942606181,118.251310533,114.135960144,113.447426995,110.286831687,0.232763550907,116.082985699,92.5386133706,134.561006797,133.732979248,127.667885267,131.571341241,16.9999889424,123.555835913,114.839969222,119.027564866,0.904716553288,494.025765703,120.015920086,113.52622391,0.0541789994416,108.154221061,108.104006153,107.206486623,373.0,106.413051426,104.674397172,0.0541788706309,0.000348443493026,117.362021214,111.809413988,120.849840917,120.124900497,288.999624041,11530507.0,0.0209839767958,193132.767595,-1.43688906712,brachial,255.0,246.64,217.55125,216.10125,215.95875,216.11875,216.15,215.96375,215.9075,215.9925,215.445,215.53625,215.955,214.645,212.775,211.63875,212.21,213.91375,215.57875,216.525,216.5075,215.43375,214.95375,215.22875,212.29625,212.585,214.94375,215.1075,214.315,213.4125,214.38,214.51,215.27125,214.775,214.9275,215.48375,215.00125,211.32375,210.94625,212.47375,213.33875,214.27625,214.10375,214.12875,213.5475,213.52,213.75875,213.28,214.05375,213.49375
22,23426773.174,0.013012890895,1468.09236563,103.549953877,103.757347994,100.866258533,97.292708835,113.311334528,110.64810129,109.852957082,106.204612304,0.196824884048,111.799482735,90.1755325236,134.904917029,129.722951296,124.868660141,130.378515373,14.4847606509,121.193421504,113.771032207,117.963661964,0.859319727891,431.321748997,121.974748933,108.444132225,0.0387400425125,111.658069134,106.21903821,107.070352753,320.0,105.113987877,104.161813099,0.0387400349807,0.000259353220269,117.996880445,113.806279447,115.371043872,118.059237028,209.808291113,7950895.0,0.0175398214386,156835.37418,-1.46572197593,brachial,255.0,247.65,220.69375,219.39625,220.515,220.18625,219.8775,220.68875,220.36125,219.5875,220.10375,220.13875,219.79875,219.9925,218.85875,218.1,218.71,219.44625,219.4925,219.875,219.37,218.90625,219.05625,219.775,216.71625,216.54875,219.7675,219.6525,219.03125,217.55875,219.3525,218.68625,218.99375,219.8575,220.74625,219.71875,220.13875,218.27125,216.88375,218.38,218.26375,218.99125,218.06125,218.27875,218.17375,217.68125,218.4025,217.72,217.40125,216.92875
23,23965835.3234,0.0130776319831,1829.34167554,108.494081731,104.549036417,105.393815108,103.358410817,111.839342972,115.368649807,115.919172349,112.722671482,0.214836457703,113.929382437,94.491437478,133.739904068,131.53170225,128.975456133,130.369244751,20.475621876,123.747206406,113.28559251,121.468987702,0.898752834467,426.130213195,121.629388791,112.183138042,0.0461549480156,105.039104033,106.046791581,106.570332062,298.0,106.822029064,104.168137931,0.0461547035584,0.000337345356845,112.152709504,106.612607106,118.522218393,116.183426105,419.251091207,16617017.0,0.0187005842452,175165.688986,1.06542197553,brachial,255.0,247.39125,221.07,220.79125,221.33125,220.86,220.0175,219.58625,219.9775,220.1125,220.435,220.1075,220.0125,219.59625,218.4725,218.05375,218.6425,220.39875,219.99125,220.1625,220.13125,220.53625,219.73,219.80375,217.62625,217.71875,221.005,220.63625,219.405,218.47375,218.2175,218.99375,219.41875,220.475,219.52125,219.11375,219.99625,219.13125,218.935,218.96375,217.88375,219.04375,219.495,218.275,218.36625,219.20125,218.77,218.495,218.32125,217.82
24,23713195.1289,0.0136084656085,1607.88484692,109.254968644,108.505278966,103.814856765,101.912288638,114.335119572,116.312983201,114.99804438,114.629515841,0.206121463031,118.210722778,99.0528362535,134.336559307,132.328996925,125.02580096,128.709109374,18.2719463744,124.098993519,114.562170511,120.133565702,0.858163265306,437.139648567,122.327932845,111.8811708,0.0424860582921,104.138114251,104.272217126,103.985449714,321.5,104.809874171,105.16523185,0.042486057522,0.000299049339098,112.296484761,107.06611271,111.53142812,114.286379485,333.86402431,12635084.0,0.0185032655478,166911.58503,-1.95426080063,brachial,255.0,244.085,207.49375,206.605,206.0225,205.77625,206.32,205.755,206.4775,206.18875,205.795,206.21375,205.135,203.47375,203.6475,203.89125,204.34,205.68875,205.83625,206.8625,206.79125,205.50125,205.69,205.18125,202.3425,202.72875,205.5775,205.68,205.2525,203.505,204.1625,204.7025,204.72125,205.7575,206.27625,205.40375,205.60125,205.06375,203.79875,204.395,203.045,203.185,203.73375,204.36875,204.40875,204.3625,204.01,203.835,203.83125,203.20875
25,7897329.39382,0.0095246679887,776.00675314,79.684944267,78.6450153371,84.5778853161,82.4515338835,92.990515804,94.0609460957,90.1216673977,80.9811972551,0.168873109096,123.142178187,101.471641724,114.708811065,126.931670403,103.719459749,104.711564978,19.9715013229,101.493693556,96.2095917762,104.136258033,0.617029478458,203.837455441,104.809478777,96.8005574497,0.0285181540987,103.157538837,107.387137856,98.2276252492,158.5,106.746703713,104.447904323,0.0285181269759,0.000121011864317,94.4833368019,91.8788582058,94.3548078581,96.2720393331,398.860865091,10853403.0,0.0122491109573,33510.9541018,-1.35059350998,brachial,255.0,246.05875,214.96125,214.63875,215.03625,214.19125,214.6625,214.51875,213.51625,214.37375,214.52,213.2675,213.335,211.60625,206.4925,206.08,206.79625,209.2075,210.4325,209.315,207.71125,206.9775,206.08875,200.75625,183.91125,175.855,189.63,196.39875,182.90875,179.1275,195.76,205.36,207.03375,207.1275,207.15875,207.75,207.0625,205.58875,205.05625,204.92625,205.9075,205.81,205.87125,205.64125,205.73375,205.465,204.31,203.40375,203.44125,201.45125
26,10588837.2537,0.0129847645429,1865.16115861,101.507442655,98.6043725626,99.105346875,97.4492994099,109.530468387,100.682561641,96.1440250824,99.5708642934,0.225347959174,113.663608626,90.121574001,128.262732122,128.953342005,118.835337601,121.640022755,20.0389734347,114.644791369,115.180637203,110.942163999,0.832857142857,279.658743772,115.543285815,116.089527656,0.0507824777552,109.632574709,107.727317832,117.531702314,187.5,107.900465058,111.562167704,0.0507817027039,0.000498075504123,112.303632671,111.778783186,110.608514308,111.783237191,401.560456315,14748914.0,0.0193669490147,103855.516436,-0.470091753111,brachial,255.0,246.88625,218.545,217.46625,216.78,217.44375,217.56375,216.8975,216.53625,216.275,215.68,214.1575,212.32375,210.33875,203.38875,199.9025,199.115,201.8075,202.49375,199.56125,196.80625,199.2125,200.2675,196.05625,186.045,176.96375,191.055,198.20125,183.18375,182.18625,194.7,201.6175,202.47375,198.55125,196.4625,201.6925,202.24125,200.8975,202.81,204.06875,205.60375,207.63125,207.3,206.99625,205.93875,206.17625,206.57125,206.1975,206.1325,201.6925
27,10389173.3271,0.0137415982076,2184.66124767,100.749040579,101.647245392,101.729861121,96.0427354362,109.194253079,105.010821413,98.4719289032,100.875745133,0.240718715884,112.382846618,88.0484209441,129.391875995,128.911673035,118.893160259,121.529113195,17.0521173733,115.097015731,112.496673878,111.449464348,0.854920634921,278.251286404,116.468488983,118.164061934,0.0579455164345,103.85214624,103.812685948,120.429363499,184.0,108.403220991,114.984657355,0.057945500177,0.000588336783244,113.39635897,109.316174979,109.338701996,112.873349843,290.774706912,10962788.0,0.0207805292311,105484.137375,-1.45055965201,brachial,255.0,247.62125,219.45125,218.63125,218.53375,219.70375,219.4925,218.1975,217.4425,217.655,216.10125,213.16375,212.4375,211.3325,205.29125,200.74375,200.0475,203.9725,205.8875,199.6725,199.04875,201.3725,200.4325,197.265,187.985,178.65875,193.11625,200.03625,186.56375,183.77,197.07125,203.15125,205.10375,201.72875,199.3375,203.90125,205.27375,202.75625,202.63875,204.45625,205.765,208.615,209.20625,209.65625,209.0075,207.87125,207.605,207.0875,207.39875,205.3125
28,26675147.4811,0.0140869032631,1314.18720973,110.706469542,110.221135539,110.990976334,111.32915639,120.30057698,112.428434602,109.189870431,109.337123045,0.175739193659,117.362925508,101.870242207,133.154145192,133.968933312,126.620234567,130.832601321,12.9885799913,122.466922511,114.510627569,119.874971499,0.964897959184,553.87214467,119.846072938,115.252452421,0.0308842608218,118.421003293,112.670911453,109.634726693,414.0,113.193178499,108.879366466,0.030884264188,0.000299575112183,124.53982456,122.582158896,119.905178422,123.33490892,168.70321019,7178659.0,0.0188462399085,258747.015032,3.50206805791,brachial,255.0,245.37875,212.5225,211.645,211.13,211.5875,210.68375,210.94125,210.40375,211.295,210.5625,209.025,209.1675,209.67,209.94375,209.63375,208.40375,207.88125,206.27875,210.0025,211.22875,210.3225,210.7175,209.8275,207.49625,205.5525,209.18,210.6675,208.24625,207.93375,209.55125,209.67875,210.74625,210.775,209.91625,209.57625,208.35375,207.41875,208.3625,209.7575,209.05125,208.8875,209.37125,209.01625,209.10125,208.87625,208.085,208.3375,208.91875,208.2025
29,30405500.1117,0.0155484870046,2543.00828375,111.21874104,111.08564156,112.492559502,113.464912373,125.217866058,121.307340077,121.468913368,118.811581895,0.230783837506,113.589292605,91.5652770216,135.761071569,130.868766236,127.343425032,134.255019564,20.3473332345,124.708880143,124.47255618,123.682730319,1.08267573696,573.834740083,126.556275357,121.835080663,0.0532611801138,114.628826358,116.721285289,117.734510813,371.5,113.928144047,113.248371453,0.0532611796539,0.000693412127494,118.162301801,116.548805015,125.670855639,123.609914508,414.013969757,19767511.0,0.0240168559864,395851.959625,0.01288066016,brachial,255.0,247.16,220.205,219.435,219.545,219.4375,220.14625,219.6975,218.9025,218.8675,218.04875,217.97,218.13375,218.05125,218.22625,216.69375,214.7925,213.85,215.97,219.17125,219.22625,218.54625,218.65,218.68875,215.71625,214.89625,218.73875,219.15625,216.85625,216.24375,217.32875,216.70375,218.20375,219.2625,217.73875,216.92875,214.8575,213.46375,214.38625,216.8975,216.285,217.38625,217.76375,217.11875,216.22125,217.20125,217.2525,217.32125,216.85875,216.16375
30,27611741.371,0.0112814049923,2144.8694902,108.183178696,107.408509141,110.501149141,111.338082313,119.525322197,120.00554362,118.864413101,113.340404481,0.213622447604,111.859813008,96.3846800408,135.038738865,131.938199034,129.569917499,133.429419922,21.561296151,123.594110478,126.286388314,122.684953903,1.06578231293,434.495457543,124.062326663,113.125515913,0.0456345952023,111.771691705,110.50940234,113.968876969,277.5,110.771468884,116.033377861,0.0456345501202,0.000406020707218,115.561867693,110.234935109,122.205638778,121.895683936,464.889491713,21850271.0,0.0176638530589,245667.540367,-1.8191102317,brachial,255.0,245.5575,212.63625,211.46625,211.53375,212.58125,212.10875,212.54875,211.72125,212.06625,210.91875,210.615,210.10625,211.1775,211.275,209.91125,207.74875,208.0275,209.015,211.2525,212.09625,211.39125,211.25875,211.82125,208.94875,208.08625,210.85375,210.975,209.39375,209.48375,210.4375,210.755,210.7275,211.35375,210.3275,210.49125,208.98625,206.7925,208.3025,210.73375,209.88125,209.39,209.87375,210.13625,209.75875,209.98875,209.4875,209.5175,210.03,209.20875
31,25968065.2616,0.0116361513117,1935.081998,111.129864644,107.704946334,107.01456573,109.094378161,114.324053911,110.984763921,105.333058425,109.619425404,0.212532306436,117.500374035,98.9801718822,134.4794624,132.446335218,127.482903124,132.125786338,17.1125864862,126.863534515,116.034507199,118.359642567,0.971428571429,411.913853875,123.203094885,112.854997003,0.0451699809473,113.562465242,112.500908637,113.149264977,279.0,114.646042408,109.815841733,0.0451699812792,0.000336983602109,119.186972985,116.314078377,116.58605295,118.411940762,292.840616246,12545292.0,0.0171795409716,193730.703182,-1.92009803922,brachial,255.0,247.5625,221.34375,221.25,220.77875,221.0075,220.54375,220.885,221.51125,220.45,219.48375,219.14,218.83875,220.2875,219.29375,219.375,219.78875,218.79625,218.53125,220.365,220.23375,219.69,220.24875,219.845,217.9125,216.05625,219.31125,219.655,218.43625,218.50125,219.515,219.2275,219.87375,220.58,219.79625,219.6025,217.87625,217.9675,218.54875,218.64125,217.995,218.82,218.465,219.16,219.33,220.1075,219.28375,218.69125,218.71875,218.615
32,29719619.5088,0.0105288932419,2228.00856568,104.299473764,107.237168429,107.397097166,105.51465053,120.080754226,117.670243581,112.782717969,106.198801004,0.222476746502,115.508784348,94.7913322527,134.537065616,133.714673758,129.001452431,132.661123664,23.605079116,122.294450426,118.557273883,124.025490389,1.02072562358,409.334818057,124.283382729,116.955029974,0.0494959059048,105.986901531,109.28100149,115.47501989,258.0,112.322872455,115.171383225,0.0494959027343,0.000382103956772,115.718410541,111.564531418,118.440815565,120.830620851,557.199760075,25081790.0,0.0167048162772,229432.798541,-1.90471853201,brachial,255.0,243.75875,205.74875,204.965,205.07375,204.91375,204.69375,204.28625,204.1025,203.3225,202.915,203.1575,203.135,204.03625,203.695,203.14125,200.4,201.0575,202.29625,203.69,203.2675,203.08375,203.455,204.11,200.88625,199.53,203.23375,203.59125,200.37625,200.60625,202.43875,201.1025,203.0375,203.67,202.7475,203.74,201.9525,198.7775,200.20375,203.79375,203.3175,202.8475,202.625,201.8825,201.82625,202.765,202.61,202.365,202.24375,201.11125
33,31005313.8793,0.0153699560858,2461.35095773,112.371476043,111.097193245,113.945360182,111.415451408,122.337268829,122.875868193,121.745643165,117.613628243,0.230683652012,116.193671221,98.6778479443,134.520117989,134.449351482,128.520445566,133.4000668,20.0516914641,125.228337328,123.100758362,125.949577608,1.04882086168,537.365424945,122.706722321,122.521312991,0.0532149387152,114.110340881,111.579486748,118.656419331,371.0,111.390200288,113.912843428,0.0532149473058,0.000498489962131,115.172336043,112.465285611,125.320435138,119.929691071,402.070330573,18596959.0,0.0222622182843,290441.70894,-2.92130240201,brachial,255.0,245.23625,211.11875,210.0925,210.3225,210.52875,210.37375,210.4575,210.3925,209.9425,210.13,209.98875,209.01125,209.13375,208.59375,208.9525,207.95625,206.91625,209.10625,210.37375,209.9925,209.19625,209.82625,209.385,206.9825,206.25,209.14125,209.39875,206.995,208.28375,209.19,208.315,209.29625,210.12375,208.82125,208.5125,207.77625,206.48375,206.98875,208.8825,209.02125,209.015,209.49,208.87375,208.34625,208.39,208.59875,207.89,207.73625,207.8225
34,21831100.8972,0.00962954351701,1448.86226331,108.308528087,109.767031933,106.385028241,105.343466124,118.596954289,117.312818479,110.327623854,106.841264401,0.181057764904,117.498513934,94.7056451307,133.549420898,132.282739687,127.538755162,132.277707193,25.2824611504,126.541920306,113.289471755,122.256073606,1.00219954649,387.742505147,123.540418168,112.590641759,0.0327819097978,111.523776874,112.128707026,112.280718841,248.5,112.947805798,111.848652417,0.0327819142319,0.000301791548552,117.120126564,110.310400823,120.174751036,118.977917075,639.202841822,28250848.0,0.0150252850169,200977.971906,-2.17121071566,brachial,255.0,243.61625,204.45875,203.075,203.4025,202.99125,203.17125,203.10625,203.41375,202.64,201.0225,201.27875,202.0275,201.95375,201.12,201.175,198.33625,199.0075,200.69875,201.96,202.485,202.57,203.255,202.3,199.71625,199.305,202.66,202.79875,200.82375,200.8075,202.22875,201.58125,201.92375,201.9475,201.43125,202.40625,200.15375,196.9,198.68,200.945,200.72875,201.345,200.76625,199.9225,200.04375,201.62625,201.34375,200.89125,200.82875,200.45625
35,28237641.1695,0.0213647174608,2231.60490573,117.140667948,114.761703662,114.815282771,116.59873229,124.652895991,123.275504384,126.208781825,124.524903762,0.21790820621,113.477557041,93.1607806052,136.097088873,130.948039761,127.717988003,132.398866105,10.7825497223,126.038215694,122.101217859,123.643329695,1.06569160998,690.006532332,123.615170418,115.968423527,0.0474839977995,113.384844968,114.50810895,115.080539628,521.0,116.80294755,116.154044457,0.0474839863338,0.000649737842706,117.789973333,110.749074168,125.106867929,123.033811226,116.263378514,5464030.0,0.0282951911889,386384.148488,-2.13347660489,brachial,255.0,243.34125,204.20125,203.885,203.85375,202.8475,203.34375,203.49375,203.98625,203.2875,202.39875,202.03875,202.23875,202.065,202.38,201.33,198.42875,198.8675,200.2625,203.545,203.3725,202.65,203.03125,203.19375,200.41625,199.41375,202.645,203.82875,201.48,200.52,201.83625,201.52125,202.1275,202.59125,201.5775,201.9925,200.15125,196.84125,198.33,201.7,200.73625,200.935,200.835,199.52,200.67,201.69625,201.17,201.1525,200.805,200.5825
36,32866005.859,0.0189952773018,3517.60245129,124.602323661,127.983082411,125.936371859,122.407334128,114.868407315,115.089525326,116.391005278,119.966629569,0.23959914365,109.555577198,101.830165125,134.256997545,126.191446154,136.125448601,136.006697223,18.9539631028,133.9375149,126.546255777,129.65427138,1.38943310658,663.513137709,130.786562019,124.956780936,0.0574077372298,116.396589247,115.804649188,123.913059886,454.5,117.488904226,125.314001265,0.0574077496376,0.000747990877177,114.103050256,115.617189876,115.439571152,114.26666356,359.252717303,22012851.0,0.02773072837,428225.771264,-2.79699383099,brachial,255.0,245.985,214.0175,213.59375,213.20125,212.58625,212.95625,213.5825,212.99,212.28875,211.44125,211.555,211.3725,211.715,211.60875,210.68375,209.49125,209.3425,210.67875,212.73625,213.235,212.33,212.46625,212.805,210.725,208.81625,212.59125,212.11875,209.36625,210.2125,211.3125,211.6075,212.2325,212.405,211.99875,211.26,209.69625,207.7325,208.64875,211.31125,210.7,210.6375,210.9575,210.61,210.6675,211.33625,211.305,210.155,210.325,209.635
37,18020520.0091,0.0119277056833,994.896340538,94.9678838809,90.9110610898,87.0691990187,85.5942171472,107.665409681,103.450036301,102.435947149,97.5321769704,0.181807955583,127.901628557,112.829683217,120.171362459,130.10344996,104.457258064,107.347781459,25.0685342547,101.810546517,103.83243855,102.874933396,0.682517006803,364.808515233,102.651738386,108.098195609,0.0330545119134,113.447795211,115.510815518,112.900704638,278.5,114.395043817,115.39481741,0.0330541327133,0.000190275706909,109.154028455,107.964613591,108.106601428,108.1395328,628.431409681,18915157.0,0.0156241601453,103733.710925,10.1359845842,brachial,255.0,247.3075,219.57625,218.205,218.1075,217.895,218.13375,218.28125,217.42125,217.15,217.28375,216.435,216.0975,217.20125,218.0025,216.42,216.29,216.53875,217.28375,217.70625,217.77125,217.34625,218.6375,217.82,215.34875,213.955,216.59375,216.75625,214.73375,215.7175,217.67,217.4225,218.0975,217.00875,217.085,217.275,217.19375,215.24125,215.1175,216.03875,215.45625,215.7125,215.88,215.20875,215.005,215.5275,215.94625,214.92625,214.535,215.28
38,31911300.5116,0.0208333333333,2609.10647432,114.570090577,115.656562776,117.481633759,114.468746466,121.982600883,124.563749745,120.581528514,114.77392497,0.241163415576,118.233642931,108.411382511,134.970373555,132.876482239,125.602284006,130.703396247,19.7008347718,126.75206174,118.913213772,123.487504705,1.01725623583,671.960165846,126.96098205,117.933561888,0.0581597304448,115.681975803,115.324382588,117.600804616,488.0,113.221947049,114.9605475,0.0581597930122,0.000732558253757,124.039175943,118.938907133,123.30600507,126.202077669,388.122890707,17411581.0,0.02868682402,401942.828812,-6.3221506431,brachial,255.0,242.46125,200.595,200.0175,200.7325,200.68125,201.0075,199.8475,199.57375,200.12,199.85125,199.68125,198.2025,198.095,197.9675,198.2575,196.02125,195.685,197.09,198.9925,200.08,199.96125,199.245,199.1775,196.30625,194.35375,199.54125,200.2125,196.85,196.525,198.05,197.98875,199.02625,199.8625,197.9475,197.665,196.61875,194.01875,195.0275,197.52125,196.99,196.9625,197.77625,197.41625,197.79125,197.885,198.295,197.0975,197.44,196.67125
39,25339668.5803,0.00998211537662,1872.9480569,110.371856053,109.121395989,109.656294256,108.556531065,114.12198558,112.80697801,109.999826297,107.550571563,0.209368656495,115.989364753,92.9743215465,135.768406823,133.144681456,125.016251531,130.816403165,25.509765683,124.156005728,116.136519352,121.619145211,0.968866213152,374.333021275,122.458358556,113.939307537,0.0438352631004,113.783633112,110.94257702,109.748858492,240.0,110.769811016,110.177545641,0.0438352343225,0.000298444776195,116.763624771,115.423955756,117.778414905,116.629264869,650.748145201,27804516.0,0.0155693141985,172520.732931,-1.49596274019,brachial,255.0,247.2975,219.8425,219.0175,218.8425,218.63875,218.75125,219.64625,219.75125,218.98875,218.70375,218.54375,218.32125,217.31,217.7975,218.2975,216.7275,216.985,217.6725,218.4875,218.3825,219.40875,219.05875,218.1675,215.4525,214.805,219.03625,218.8225,216.50625,216.92,218.06875,218.06,218.56,219.24125,218.26625,219.07875,218.10375,215.93875,216.51375,218.11875,217.57875,217.73,218.06375,217.71875,218.02375,217.99875,218.04375,218.205,218.0175,216.78125
40,34343914.8725,0.0234482167353,2578.25533478,116.443514888,117.515683832,114.889349681,111.754750576,119.504702786,117.836529604,116.854317089,118.515525516,0.25121505944,118.898037795,94.2388791308,134.850718293,134.200308607,127.705445052,131.374522028,15.1468788373,123.244001975,114.747391247,116.813665252,0.926394557823,730.211962109,123.434602969,112.399984503,0.063109506733,122.287350869,119.767149464,113.056474237,547.0,112.042605072,112.155954527,0.0631090060894,0.000803096361485,123.773991055,122.818258523,124.404835736,125.227137311,229.427938513,9373049.0,0.0313019531082,437041.493447,-1.38627796544,brachial,255.0,244.26875,208.82625,208.6025,208.95375,208.91875,208.2675,207.62625,207.9475,207.63,206.9425,206.5025,206.12125,205.35,204.455,204.67375,202.71375,203.4775,203.82375,207.28375,208.4675,207.42125,207.58125,207.2575,204.3425,203.73125,207.84875,207.405,204.9825,204.47625,207.02125,206.25625,207.32125,208.0775,207.71875,207.1875,205.45875,201.49375,202.99625,204.80125,204.16625,204.13,204.73625,205.0,205.4425,206.015,206.2625,206.3325,205.30125,204.055
